GameID,Season,GameDate,Status,AwayTeamID,AwayTeamScore,AwayTeamRecordWins,AwayTeamRecordLosses,AwayTeamRecordPct,HomeTeamID,HomeTeamScore,HomeTeamRecordWins,HomeTeamRecordLosses,HomeTeamRecordPct,VenueID,DayNight,GamesInSeries,SeriesGameNumber,SeriesDescription
531248,2018,8/17/2018 16:05,Completed Early,141,5,55,67,0.451,147,7,76,46,0.451,3313,night,3,1,Regular Season
531235,2018,8/17/2018 16:10,Final,110,1,36,86,0.295,114,2,70,51,0.295,5,night,3,1,Regular Season
531246,2018,8/17/2018 16:10,Final,137,1,61,62,0.496,113,2,53,69,0.496,2602,night,3,1,Regular Season
531247,2018,8/17/2018 16:10,Final,139,3,62,60,0.508,111,7,87,36,0.508,3,night,3,1,Regular Season
531237,2018,8/17/2018 16:35,Final,115,11,66,56,0.541,144,5,68,53,0.541,4705,night,4,2,Regular Season
531241,2018,8/17/2018 17:05,Final,108,4,62,62,0.5,140,6,55,69,0.5,13,night,4,2,Regular Season
531238,2018,8/17/2018 17:10,Final,116,4,50,73,0.407,142,5,58,63,0.407,3312,night,4,2,Regular Season
531240,2018,8/17/2018 17:10,Final,118,3,37,85,0.303,145,9,45,76,0.303,4,night,3,1,Regular Season
531244,2018,8/17/2018 17:15,Final,158,2,68,56,0.548,138,5,67,56,0.548,2889,night,3,1,Regular Season
531239,2018,8/17/2018 19:05,Final,117,3,74,48,0.607,133,4,73,49,0.607,10,night,3,1,Regular Season
531234,2018,8/17/2018 19:10,Final,109,9,68,55,0.553,135,4,48,77,0.553,2680,night,4,2,Regular Season
531242,2018,8/17/2018 19:10,Final,119,11,66,57,0.537,136,1,70,53,0.537,680,night,3,1,Regular Season
531263,2018,8/18/2018 10:05,Final,141,6,55,68,0.447,147,11,77,46,0.447,3313,day,3,2,Regular Season
531250,2018,8/18/2018 13:05,Final,110,4,37,86,0.301,114,2,70,52,0.301,5,day,3,2,Regular Season
531254,2018,8/18/2018 13:05,Final,117,1,74,49,0.602,133,7,74,49,0.602,10,day,3,2,Regular Season
531260,2018,8/18/2018 13:05,Final,121,3,53,69,0.434,143,1,68,55,0.434,2681,day,5,4,Regular Season
531251,2018,8/18/2018 16:05,Final,112,1,71,51,0.582,134,3,62,62,0.582,31,night,4,3,Regular Season
531258,2018,8/18/2018 16:05,Final,146,7,49,76,0.392,120,5,62,62,0.392,3309,night,3,2,Regular Season
531252,2018,8/18/2018 16:10,Final,115,5,67,56,0.545,144,3,68,54,0.545,4705,night,4,3,Regular Season
531253,2018,8/18/2018 16:10,Final,116,7,51,73,0.411,142,5,58,64,0.411,3312,night,4,3,Regular Season
531255,2018,8/18/2018 16:10,Final,118,3,38,85,0.309,145,1,45,77,0.309,4,night,3,2,Regular Season
531261,2018,8/18/2018 16:10,Final,137,1,61,63,0.492,113,7,54,69,0.492,2602,night,3,2,Regular Season
531262,2018,8/18/2018 16:10,Final,139,2,62,61,0.504,111,5,88,36,0.504,3,night,3,2,Regular Season
531259,2018,8/18/2018 16:15,Final,158,2,68,57,0.544,138,7,68,56,0.544,2889,night,3,2,Regular Season
531256,2018,8/18/2018 17:05,Final,108,11,63,62,0.504,140,7,55,70,0.504,13,night,4,3,Regular Season
531249,2018,8/18/2018 17:40,Final,109,6,68,56,0.548,135,7,49,77,0.548,2680,night,4,3,Regular Season
531257,2018,8/18/2018 19:10,Final,119,4,66,58,0.532,136,5,71,53,0.532,680,night,3,2,Regular Season
531277,2018,8/19/2018 10:05,Final,139,2,63,61,0.508,111,0,88,37,0.508,3,day,3,3,Regular Season
531278,2018,8/19/2018 10:05,Final,141,2,55,69,0.444,147,10,78,46,0.444,3313,day,3,3,Regular Season
531265,2018,8/19/2018 10:10,Final,110,0,37,87,0.298,114,8,71,52,0.298,5,day,3,3,Regular Season
531276,2018,8/19/2018 10:10,Final,137,4,61,64,0.488,113,11,55,69,0.488,2602,day,3,3,Regular Season
531266,2018,8/19/2018 10:35,Final,112,1,71,52,0.577,134,2,63,62,0.577,31,day,4,4,Regular Season
531267,2018,8/19/2018 10:35,Final,115,4,68,56,0.548,144,2,68,55,0.548,4705,day,4,4,Regular Season
531273,2018,8/19/2018 10:35,Final,146,12,50,76,0.397,120,1,62,63,0.397,3309,day,3,3,Regular Season
531268,2018,8/19/2018 11:10,Final,116,4,51,74,0.408,142,5,59,64,0.408,3312,day,4,4,Regular Season
531270,2018,8/19/2018 11:10,Final,118,6,38,86,0.306,145,7,46,77,0.306,4,day,3,3,Regular Season
531274,2018,8/19/2018 11:15,Final,158,2,69,57,0.548,138,1,68,57,0.548,2889,day,3,3,Regular Season
531271,2018,8/19/2018 12:05,Final,108,2,63,63,0.5,140,4,56,70,0.5,13,day,4,4,Regular Season
531269,2018,8/19/2018 13:05,Final,117,9,75,49,0.605,133,4,74,50,0.605,10,day,3,3,Regular Season
531264,2018,8/19/2018 13:10,Final,109,4,69,56,0.552,135,3,49,78,0.552,2680,day,4,4,Regular Season
531272,2018,8/19/2018 13:10,Final,119,12,67,58,0.536,136,1,71,54,0.536,680,day,3,3,Regular Season
531275,2018,8/19/2018 16:10,Final,121,8,54,69,0.439,143,2,68,56,0.439,2735,night,5,5,Regular Season
531279,2018,8/20/2018 16:05,Final,144,1,69,55,0.556,134,0,63,63,0.556,31,night,3,1,Regular Season
531280,2018,8/20/2018 16:07,Final,110,3,37,88,0.296,141,5,56,69,0.296,14,night,3,1,Regular Season
529630,2018,8/20/2018 16:10,Final,145,8,47,77,0.379,142,5,59,65,0.379,3312,night,3,1,Regular Season
531282,2018,8/20/2018 16:10,Final,114,5,72,52,0.581,111,4,88,38,0.581,3,night,4,1,Regular Season
531284,2018,8/20/2018 16:10,Final,118,0,38,87,0.304,139,1,64,61,0.304,12,night,4,1,Regular Season
531285,2018,8/20/2018 16:10,Final,137,2,62,64,0.492,121,1,54,70,0.492,3289,night,4,1,Regular Season
531281,2018,8/20/2018 17:10,Final,113,2,55,70,0.44,158,5,70,57,0.44,32,night,3,1,Regular Season
531287,2018,8/20/2018 19:05,Final,140,0,56,71,0.441,133,9,75,50,0.441,10,night,3,1,Regular Season
531283,2018,8/20/2018 19:10,Final,117,4,75,50,0.6,136,7,72,54,0.6,680,night,3,1,Regular Season
531286,2018,8/20/2018 19:10,Final,138,5,69,57,0.548,119,3,67,59,0.548,22,night,3,1,Regular Season
531288,2018,8/21/2018 16:05,Final,144,6,70,55,0.56,134,1,63,64,0.56,31,night,3,2,Regular Season
531298,2018,8/21/2018 16:05,Final,143,4,68,57,0.544,120,10,63,63,0.544,3309,night,3,1,Regular Season
531289,2018,8/21/2018 16:07,Final,110,2,37,89,0.294,141,8,57,69,0.294,14,night,3,2,Regular Season
531300,2018,8/21/2018 16:10,Final,137,3,62,65,0.488,121,6,55,70,0.488,3289,night,4,2,Regular Season
531290,2018,8/21/2018 16:10,Final,112,1,71,53,0.573,116,2,52,74,0.573,2394,night,2,1,Regular Season
531292,2018,8/21/2018 16:10,Final,114,6,73,52,0.584,111,3,88,39,0.584,3,night,4,2,Regular Season
531294,2018,8/21/2018 16:10,Final,118,1,38,88,0.302,139,4,65,61,0.302,12,night,4,2,Regular Season
531297,2018,8/21/2018 16:10,Final,147,2,79,46,0.632,146,1,50,77,0.632,4169,night,2,1,Regular Season
531291,2018,8/21/2018 17:10,Final,113,9,56,70,0.444,158,7,70,58,0.444,32,night,3,2,Regular Season
531296,2018,8/21/2018 17:10,Final,142,5,60,65,0.48,145,2,47,78,0.48,4,night,3,2,Regular Season
531299,2018,8/21/2018 17:40,Final,135,4,50,78,0.391,115,3,68,57,0.391,19,night,3,1,Regular Season
531295,2018,8/21/2018 18:40,Final,108,4,63,64,0.496,109,5,70,56,0.496,15,night,2,1,Regular Season
531302,2018,8/21/2018 19:05,Final,140,0,56,72,0.438,133,6,76,50,0.438,10,night,3,2,Regular Season
531301,2018,8/21/2018 19:10,Final,138,5,70,57,0.551,119,2,67,60,0.551,22,night,3,2,Regular Season
531293,2018,8/21/2018 19:10,Final,117,3,76,50,0.603,136,2,72,55,0.603,680,night,3,2,Regular Season
531304,2018,8/22/2018 9:37,Final,110,0,37,90,0.291,141,6,58,69,0.291,14,day,3,3,Regular Season
531306,2018,8/22/2018 11:10,Final,113,0,56,71,0.441,158,4,71,58,0.441,32,day,3,3,Regular Season
531311,2018,8/22/2018 11:10,Final,142,3,60,66,0.476,145,7,48,78,0.476,4,day,3,3,Regular Season
531317,2018,8/22/2018 12:35,Final,140,4,57,72,0.442,133,2,76,51,0.442,10,day,3,3,Regular Season
531308,2018,8/22/2018 13:10,Final,117,10,77,50,0.606,136,7,72,56,0.606,680,day,3,3,Regular Season
531303,2018,8/22/2018 16:05,Final,144,2,71,55,0.563,134,1,63,65,0.563,31,night,3,3,Regular Season
531313,2018,8/22/2018 16:05,Final,143,7,68,58,0.54,120,8,64,63,0.54,3309,night,3,2,Regular Season
531305,2018,8/22/2018 16:10,Final,112,8,72,53,0.576,116,2,52,75,0.576,2394,night,2,2,Regular Season
531307,2018,8/22/2018 16:10,Final,114,4,73,53,0.579,111,10,89,39,0.579,3,night,4,3,Regular Season
531309,2018,8/22/2018 16:10,Final,118,3,38,89,0.299,139,6,66,61,0.299,12,night,4,3,Regular Season
531312,2018,8/22/2018 16:10,Final,147,3,79,47,0.627,146,9,51,77,0.627,4169,night,2,2,Regular Season
531315,2018,8/22/2018 16:10,Final,137,3,62,66,0.484,121,5,56,70,0.484,3289,night,4,3,Regular Season
531314,2018,8/22/2018 17:40,Final,135,2,50,79,0.388,115,6,69,57,0.388,19,night,3,2,Regular Season
531310,2018,8/22/2018 18:40,Final,108,1,63,65,0.492,109,5,71,56,0.492,15,night,2,2,Regular Season
531316,2018,8/22/2018 19:10,Final,138,3,71,57,0.555,119,1,67,61,0.555,22,night,3,3,Regular Season
531321,2018,8/23/2018 10:05,Final,114,0,73,54,0.575,111,7,90,39,0.575,3,day,4,4,Regular Season
531324,2018,8/23/2018 10:05,Final,143,2,69,58,0.543,120,0,64,64,0.543,3309,day,3,3,Regular Season
531319,2018,8/23/2018 10:10,Final,145,2,48,79,0.378,116,7,53,75,0.378,2394,day,4,1,Regular Season
531326,2018,8/23/2018 10:10,Final,137,3,63,66,0.488,121,1,56,71,0.488,3289,day,4,4,Regular Season
531325,2018,8/23/2018 12:10,Final,135,3,50,80,0.385,115,4,70,57,0.385,19,day,3,3,Regular Season
531318,2018,8/23/2018 16:10,Final,144,5,72,55,0.567,146,0,51,78,0.567,4169,night,4,1,Regular Season
531322,2018,8/23/2018 16:10,Final,118,3,38,90,0.297,139,4,67,61,0.297,12,night,4,4,Regular Season
531320,2018,8/23/2018 17:05,Final,113,1,56,72,0.438,112,7,73,53,0.438,17,night,4,1,Regular Season
531323,2018,8/23/2018 17:10,Final,133,4,76,52,0.594,142,6,61,66,0.594,3312,night,4,1,Regular Season
531330,2018,8/24/2018 11:20,Final,113,2,56,73,0.434,112,3,74,53,0.434,17,day,4,2,Regular Season
531333,2018,8/24/2018 16:05,Final,147,7,80,47,0.63,110,5,37,91,0.63,2,night,4,1,Regular Season
531335,2018,8/24/2018 16:07,Final,143,2,69,59,0.539,141,4,59,69,0.539,14,night,3,1,Regular Season
531327,2018,8/24/2018 16:10,Final,144,0,72,56,0.563,146,1,52,78,0.563,4169,night,4,2,Regular Season
531328,2018,8/24/2018 16:10,Final,111,3,90,40,0.692,139,10,68,61,0.692,12,night,3,1,Regular Season
531329,2018,8/24/2018 16:10,Final,145,6,49,79,0.383,116,3,53,76,0.383,2394,night,4,2,Regular Season
531341,2018,8/24/2018 16:10,Final,120,0,64,65,0.496,121,3,57,71,0.496,3289,night,3,1,Regular Season
531334,2018,8/24/2018 17:10,Final,133,7,77,52,0.597,142,1,61,67,0.597,3312,night,4,2,Regular Season
531336,2018,8/24/2018 17:10,Final,134,6,63,66,0.488,158,7,72,58,0.488,32,night,3,1,Regular Season
531331,2018,8/24/2018 17:15,Final,114,4,73,55,0.57,118,5,39,90,0.57,7,night,3,1,Regular Season
531339,2018,8/24/2018 17:40,Final,138,7,72,57,0.558,115,5,70,58,0.558,19,night,3,1,Regular Season
531338,2018,8/24/2018 18:40,Final,136,6,73,56,0.566,109,3,71,57,0.566,15,night,3,1,Regular Season
531332,2018,8/24/2018 19:07,Final,117,9,78,50,0.609,108,3,63,66,0.609,1,night,3,1,Regular Season
531337,2018,8/24/2018 19:10,Final,135,1,50,81,0.382,119,11,68,61,0.382,22,night,3,1,Regular Season
531340,2018,8/24/2018 19:15,Final,140,7,58,72,0.446,137,6,63,67,0.446,2395,night,3,1,Regular Season
530292,2018,8/25/2018 10:05,Final,147,10,81,47,0.633,110,3,37,92,0.633,2,day,4,2,Regular Season
531348,2018,8/25/2018 16:05,Final,147,5,82,47,0.636,110,1,37,93,0.636,2,night,4,3,Regular Season
531345,2018,8/25/2018 11:20,Final,113,6,56,74,0.431,112,10,75,53,0.431,17,day,4,3,Regular Season
531355,2018,8/25/2018 13:05,Final,140,3,58,73,0.443,137,5,64,67,0.443,2395,day,3,2,Regular Season
531356,2018,8/25/2018 13:05,Final,120,0,64,66,0.492,121,3,58,71,0.492,3289,day,3,2,Regular Season
531350,2018,8/25/2018 13:07,Final,143,6,69,60,0.535,141,8,60,69,0.535,14,day,3,2,Regular Season
531343,2018,8/25/2018 15:10,Final,111,1,90,41,0.687,139,5,69,61,0.687,12,night,3,2,Regular Season
531344,2018,8/25/2018 15:10,Final,145,6,50,79,0.388,116,1,53,77,0.388,2394,night,4,3,Regular Season
531342,2018,8/25/2018 16:10,Final,144,1,72,57,0.558,146,3,53,78,0.558,4169,night,4,3,Regular Season
531349,2018,8/25/2018 16:10,Final,133,6,78,52,0.6,142,2,61,68,0.6,3312,night,4,3,Regular Season
531351,2018,8/25/2018 16:10,Final,134,9,64,66,0.492,158,1,72,59,0.492,32,night,3,2,Regular Season
531346,2018,8/25/2018 16:15,Final,114,1,73,56,0.566,118,7,40,90,0.566,7,night,3,2,Regular Season
531353,2018,8/25/2018 17:10,Final,136,4,74,56,0.569,109,3,71,58,0.569,15,night,3,2,Regular Season
531354,2018,8/25/2018 17:10,Final,138,1,72,58,0.554,115,9,71,58,0.554,19,night,3,2,Regular Season
531347,2018,8/25/2018 18:07,Final,117,8,79,50,0.612,108,3,63,67,0.612,1,night,3,2,Regular Season
531352,2018,8/25/2018 18:10,Final,135,4,50,82,0.379,119,5,69,61,0.379,22,night,3,2,Regular Season
531365,2018,8/26/2018 10:07,Final,143,8,70,60,0.538,141,3,60,70,0.538,14,day,3,3,Regular Season
531357,2018,8/26/2018 10:10,Final,144,4,73,57,0.562,146,0,53,79,0.562,4169,day,4,4,Regular Season
531358,2018,8/26/2018 10:10,Final,111,1,90,42,0.682,139,9,70,61,0.682,12,day,3,3,Regular Season
531359,2018,8/26/2018 10:10,Final,145,7,51,79,0.392,116,2,53,78,0.392,2394,day,4,4,Regular Season
531371,2018,8/26/2018 10:10,Final,120,15,65,66,0.496,121,0,58,72,0.496,3289,day,3,3,Regular Season
531364,2018,8/26/2018 11:10,Final,133,6,79,52,0.603,142,2,61,69,0.603,3312,day,4,4,Regular Season
531366,2018,8/26/2018 11:10,Final,134,4,64,67,0.489,158,7,73,59,0.489,32,day,3,3,Regular Season
531361,2018,8/26/2018 11:15,Final,114,12,74,56,0.569,118,5,40,91,0.569,7,day,3,3,Regular Season
531360,2018,8/26/2018 11:20,Final,113,0,56,75,0.427,112,9,76,53,0.427,17,day,4,4,Regular Season
531369,2018,8/26/2018 12:10,Final,138,12,73,58,0.557,115,3,71,59,0.557,19,day,3,3,Regular Season
531370,2018,8/26/2018 13:05,Final,140,1,58,74,0.439,137,3,65,67,0.439,2395,day,3,3,Regular Season
531362,2018,8/26/2018 13:07,Final,117,3,80,50,0.615,108,1,63,68,0.615,1,day,3,3,Regular Season
531367,2018,8/26/2018 13:10,Final,135,3,50,83,0.376,119,7,70,61,0.376,22,day,3,3,Regular Season
531368,2018,8/26/2018 13:10,Final,136,2,74,57,0.565,109,5,72,58,0.565,15,day,3,3,Regular Season
531363,2018,8/26/2018 17:05,Final,147,5,83,47,0.638,110,3,37,94,0.638,2,night,4,4,Regular Season
531373,2018,8/27/2018 16:05,Final,145,6,52,79,0.397,147,2,83,48,0.397,3313,night,3,1,Regular Season
531377,2018,8/27/2018 16:05,Final,141,0,60,71,0.458,110,7,38,94,0.458,2,night,3,1,Regular Season
531378,2018,8/27/2018 16:05,Final,120,5,66,66,0.5,143,3,70,61,0.5,2681,night,3,1,Regular Season
531375,2018,8/27/2018 17:05,Final,121,4,58,73,0.443,112,7,77,53,0.443,17,night,3,1,Regular Season
531376,2018,8/27/2018 17:10,Final,133,4,79,53,0.598,117,11,81,50,0.598,2392,night,3,1,Regular Season
531374,2018,8/27/2018 19:07,Final,115,7,71,60,0.542,108,10,64,68,0.542,1,night,2,1,Regular Season
531372,2018,8/27/2018 19:15,Final,109,0,72,59,0.55,137,2,66,67,0.55,2395,night,3,1,Regular Season
531380,2018,8/28/2018 16:05,Final,145,4,52,80,0.394,147,5,84,48,0.394,3313,night,3,2,Regular Season
531392,2018,8/28/2018 16:05,Final,141,5,60,72,0.455,110,12,39,94,0.455,2,night,3,2,Regular Season
531393,2018,8/28/2018 16:05,Final,120,5,67,66,0.504,143,4,70,62,0.504,2681,night,3,2,Regular Season
531384,2018,8/28/2018 16:10,Final,146,7,53,80,0.398,111,8,91,42,0.398,3,night,2,1,Regular Season
531385,2018,8/28/2018 16:10,Final,158,7,73,60,0.549,113,9,57,75,0.549,2602,night,3,1,Regular Season
531386,2018,8/28/2018 16:10,Final,142,1,61,70,0.466,114,8,75,56,0.466,5,night,3,1,Regular Season
531391,2018,8/28/2018 16:35,Final,139,5,70,62,0.53,144,9,74,57,0.53,4705,night,2,1,Regular Season
531383,2018,8/28/2018 17:05,Final,119,8,71,61,0.538,140,4,58,75,0.538,13,night,2,1,Regular Season
531387,2018,8/28/2018 17:05,Final,121,1,58,74,0.439,112,2,78,53,0.439,17,night,3,2,Regular Season
531388,2018,8/28/2018 17:10,Final,133,4,80,53,0.602,117,3,81,51,0.602,2392,night,3,2,Regular Season
531382,2018,8/28/2018 17:15,Final,116,2,53,79,0.402,118,6,41,91,0.402,7,night,2,1,Regular Season
531389,2018,8/28/2018 17:15,Final,134,2,64,68,0.485,138,5,74,58,0.485,2889,night,3,1,Regular Season
531381,2018,8/28/2018 19:07,Final,115,3,72,60,0.545,108,2,64,69,0.545,1,night,2,2,Regular Season
531390,2018,8/28/2018 19:10,Final,136,1,74,58,0.561,135,2,51,83,0.561,2680,night,2,1,Regular Season
531379,2018,8/28/2018 19:15,Final,109,0,72,60,0.545,137,1,67,67,0.545,2395,night,3,2,Regular Season
531402,2018,8/29/2018 11:10,Final,133,4,80,54,0.597,117,5,82,51,0.597,2392,day,3,3,Regular Season
531396,2018,8/29/2018 11:15,Final,116,2,53,80,0.398,118,9,42,91,0.398,7,day,2,2,Regular Season
531401,2018,8/29/2018 11:20,Final,121,10,59,74,0.444,112,3,78,54,0.444,17,day,3,3,Regular Season
531404,2018,8/29/2018 12:40,Final,136,3,74,59,0.556,135,8,52,83,0.556,2680,day,2,2,Regular Season
531398,2018,8/29/2018 15:35,Final,146,6,53,81,0.396,111,14,92,42,0.396,3,night,2,2,Regular Season
531395,2018,8/29/2018 16:05,Final,145,4,53,80,0.398,147,1,84,49,0.398,3313,night,3,3,Regular Season
531406,2018,8/29/2018 16:05,Final,141,5,60,73,0.451,110,10,40,94,0.451,2,night,3,3,Regular Season
531407,2018,8/29/2018 16:05,Final,120,6,67,67,0.5,143,8,71,62,0.5,2681,night,3,3,Regular Season
531399,2018,8/29/2018 16:10,Final,158,13,74,60,0.552,113,12,57,76,0.552,2602,night,3,2,Regular Season
531400,2018,8/29/2018 16:10,Final,142,4,62,70,0.47,114,3,75,57,0.47,5,night,3,2,Regular Season
531405,2018,8/29/2018 16:35,Final,139,8,71,62,0.534,144,5,74,58,0.534,4705,night,2,2,Regular Season
531397,2018,8/29/2018 17:05,Final,119,3,72,61,0.541,140,1,58,76,0.541,13,night,2,2,Regular Season
531403,2018,8/29/2018 17:15,Final,134,2,65,68,0.489,138,0,74,59,0.489,2889,night,3,2,Regular Season
531394,2018,8/29/2018 19:15,Final,109,3,73,60,0.549,137,1,67,68,0.549,2395,night,3,3,Regular Season
531413,2018,8/30/2018 9:35,Final,158,2,75,60,0.556,113,1,57,77,0.556,2602,day,3,3,Regular Season
531414,2018,8/30/2018 10:10,Final,142,3,62,71,0.466,114,5,76,57,0.466,5,day,3,3,Regular Season
531411,2018,8/30/2018 16:05,Final,116,8,54,80,0.403,147,7,84,50,0.403,3313,night,4,1,Regular Season
531415,2018,8/30/2018 16:15,Final,134,0,65,69,0.485,138,5,75,59,0.485,2889,night,3,3,Regular Season
530053,2018,8/30/2018 16:35,Final,112,5,79,54,0.594,144,4,74,59,0.594,4705,night,1,1,Regular Season
531409,2018,8/30/2018 17:10,Final,111,9,93,42,0.689,145,4,53,81,0.689,4,night,4,1,Regular Season
531412,2018,8/30/2018 17:10,Final,108,5,65,69,0.485,117,2,82,52,0.485,2392,night,4,1,Regular Season
531416,2018,8/30/2018 19:05,Final,136,7,75,59,0.56,133,1,80,55,0.56,10,night,4,1,Regular Season
531408,2018,8/30/2018 19:10,Final,109,3,74,60,0.552,119,1,72,62,0.552,22,night,4,1,Regular Season
531410,2018,8/30/2018 19:10,Final,115,2,72,61,0.541,135,3,53,83,0.541,2680,night,4,1,Regular Season
531420,2018,8/31/2018 16:05,Final,112,1,79,55,0.59,143,2,72,62,0.59,2681,night,3,1,Regular Season
531423,2018,8/31/2018 16:05,Final,116,5,54,81,0.4,147,7,85,50,0.4,3313,night,4,2,Regular Season
531425,2018,8/31/2018 16:05,Final,158,4,76,60,0.559,120,1,67,68,0.559,3309,night,3,1,Regular Season
531430,2018,8/31/2018 16:10,Final,139,0,71,63,0.53,114,3,77,57,0.53,5,night,3,1,Regular Season
531431,2018,8/31/2018 16:10,Final,141,6,61,73,0.455,146,5,53,82,0.455,4169,night,3,1,Regular Season
531428,2018,8/31/2018 16:35,Final,134,3,66,69,0.489,144,2,74,60,0.489,4705,night,3,1,Regular Season
531426,2018,8/31/2018 17:05,Final,142,10,63,71,0.47,140,7,58,77,0.47,13,night,3,1,Regular Season
531419,2018,8/31/2018 17:10,Final,111,1,93,43,0.684,145,6,54,81,0.684,4,night,4,2,Regular Season
531424,2018,8/31/2018 17:10,Final,108,3,66,69,0.489,117,0,82,53,0.489,2392,night,4,2,Regular Season
531418,2018,8/31/2018 17:15,Final,110,2,40,95,0.296,118,9,43,91,0.296,7,night,3,1,Regular Season
531421,2018,8/31/2018 17:15,Final,113,5,57,78,0.422,138,12,76,59,0.422,2889,night,3,1,Regular Season
531429,2018,8/31/2018 19:05,Final,136,5,75,60,0.556,133,7,81,55,0.556,10,night,4,2,Regular Season
531417,2018,8/31/2018 19:10,Final,109,2,74,61,0.548,119,3,73,62,0.548,22,night,4,2,Regular Season
531422,2018,8/31/2018 19:10,Final,115,0,72,62,0.537,135,7,54,83,0.537,2680,night,4,2,Regular Season
531427,2018,8/31/2018 19:15,Final,121,0,59,75,0.44,137,7,68,68,0.44,2395,night,3,1,Regular Season
531438,2018,9/1/2018 13:05,Final,116,1,54,82,0.397,147,2,86,50,0.397,3313,day,4,3,Regular Season
531442,2018,9/1/2018 13:05,Final,121,2,60,75,0.444,137,1,68,69,0.444,2395,day,3,2,Regular Season
531435,2018,9/1/2018 16:05,Final,112,7,80,55,0.593,143,1,72,63,0.593,2681,night,3,2,Regular Season
531440,2018,9/1/2018 16:05,Final,158,4,76,61,0.555,120,5,68,68,0.555,3309,night,3,2,Regular Season
531434,2018,9/1/2018 16:10,Final,111,6,94,43,0.686,145,1,54,82,0.686,4,night,4,3,Regular Season
531439,2018,9/1/2018 16:10,Final,108,3,66,70,0.485,117,7,83,53,0.485,2392,night,4,3,Regular Season
531443,2018,9/1/2018 16:10,Final,134,3,66,70,0.485,144,5,75,60,0.485,4705,night,3,2,Regular Season
531445,2018,9/1/2018 16:10,Final,139,5,72,63,0.533,114,3,77,58,0.533,5,night,3,2,Regular Season
531446,2018,9/1/2018 16:10,Final,141,3,61,74,0.452,146,6,54,82,0.452,4169,night,3,2,Regular Season
531433,2018,9/1/2018 16:15,Final,110,4,40,96,0.294,118,5,44,91,0.294,7,night,3,2,Regular Season
531436,2018,9/1/2018 16:15,Final,113,4,58,78,0.426,138,0,76,60,0.426,2889,night,3,2,Regular Season
531441,2018,9/1/2018 17:05,Final,142,4,63,72,0.467,140,7,59,77,0.467,13,night,3,2,Regular Season
531437,2018,9/1/2018 17:40,Final,115,4,73,62,0.541,135,2,54,84,0.541,2680,night,4,3,Regular Season
531444,2018,9/1/2018 18:05,Final,136,8,76,60,0.559,133,7,81,56,0.559,10,night,4,3,Regular Season
531432,2018,9/1/2018 18:10,Final,109,2,74,62,0.544,119,3,74,62,0.544,22,night,4,3,Regular Season
531453,2018,9/2/2018 10:05,Final,116,11,55,82,0.401,147,7,86,51,0.401,3313,day,4,4,Regular Season
531461,2018,9/2/2018 10:10,Final,141,6,62,74,0.456,146,1,54,83,0.456,4169,day,3,3,Regular Season
531450,2018,9/2/2018 10:35,Final,112,8,81,55,0.596,143,1,72,64,0.596,2681,day,3,3,Regular Season
531455,2018,9/2/2018 10:35,Final,158,9,77,61,0.558,120,4,68,69,0.558,3309,day,3,3,Regular Season
531449,2018,9/2/2018 11:10,Final,111,0,94,44,0.681,145,8,55,82,0.681,4,day,4,4,Regular Season
531448,2018,9/2/2018 11:15,Final,110,1,40,97,0.292,118,9,45,91,0.292,7,day,3,3,Regular Season
531451,2018,9/2/2018 11:15,Final,113,6,59,78,0.431,138,4,76,61,0.431,2889,day,3,3,Regular Season
531456,2018,9/2/2018 12:05,Final,142,4,63,73,0.463,140,18,60,77,0.463,13,day,3,3,Regular Season
531457,2018,9/2/2018 13:05,Final,121,4,61,75,0.449,137,1,68,70,0.449,2395,day,3,3,Regular Season
531459,2018,9/2/2018 13:05,Final,136,2,76,61,0.555,133,8,82,56,0.555,10,day,4,4,Regular Season
531447,2018,9/2/2018 13:10,Final,109,2,74,63,0.54,119,3,75,62,0.54,22,day,4,4,Regular Season
531452,2018,9/2/2018 13:10,Final,115,7,74,62,0.544,135,3,54,85,0.544,2680,day,4,4,Regular Season
531460,2018,9/2/2018 13:10,Final,139,6,73,63,0.537,114,4,77,59,0.537,5,day,3,3,Regular Season
531458,2018,9/2/2018 14:05,Final,134,1,66,71,0.482,144,5,76,60,0.482,4705,night,3,3,Regular Season
531454,2018,9/2/2018 17:05,Final,108,2,66,71,0.482,117,4,84,53,0.482,2392,night,4,4,Regular Season
531463,2018,9/3/2018 10:05,Final,111,8,95,44,0.683,144,2,76,61,0.683,4705,day,3,1,Regular Season
531475,2018,9/3/2018 10:05,Final,138,3,76,62,0.551,120,4,69,69,0.551,3309,day,3,1,Regular Season
531472,2018,9/3/2018 10:10,Final,143,1,72,65,0.526,146,3,55,83,0.526,4169,day,3,1,Regular Season
531465,2018,9/3/2018 10:35,Final,113,1,59,79,0.428,134,5,67,71,0.428,31,day,3,1,Regular Season
531464,2018,9/3/2018 11:10,Final,112,3,81,56,0.591,158,4,78,61,0.591,32,day,3,1,Regular Season
531466,2018,9/3/2018 11:10,Final,116,2,55,83,0.399,145,4,56,82,0.399,4,day,3,1,Regular Season
531469,2018,9/3/2018 11:10,Final,142,1,63,74,0.46,117,4,85,53,0.46,2392,day,3,1,Regular Season
531474,2018,9/3/2018 12:10,Final,137,8,68,71,0.489,115,9,75,62,0.489,19,day,3,1,Regular Season
