GameID,GameDate,AwayTeamID,HomeTeamID,VenueID
529709,2018-04-21 13:05:00,114,110,2
529715,2018-04-21 13:05:00,134,143,2681
529713,2018-04-21 15:10:00,142,139,12
529710,2018-04-21 16:10:00,117,145,4
529712,2018-04-21 16:10:00,146,158,32
529714,2018-04-21 16:10:00,121,144,4705
529718,2018-04-21 17:05:00,136,140,13
529707,2018-04-21 17:10:00,112,115,19
529716,2018-04-21 17:10:00,135,109,15
529706,2018-04-21 18:05:00,111,133,10
529717,2018-04-21 18:07:00,137,108,1
529720,2018-04-21 18:10:00,120,119,22
529724,2018-04-22 10:05:00,114,110,2
529734,2018-04-22 10:05:00,141,147,3313
529726,2018-04-22 10:10:00,118,116,2394
529728,2018-04-22 10:10:00,142,139,12
529730,2018-04-22 10:35:00,134,143,2681
529725,2018-04-22 11:10:00,117,145,4
529727,2018-04-22 11:10:00,146,158,32
529723,2018-04-22 11:15:00,113,138,2889
529733,2018-04-22 12:05:00,136,140,13
529722,2018-04-22 12:10:00,112,115,19
529721,2018-04-22 13:05:00,111,133,10
529732,2018-04-22 13:07:00,137,108,1
529731,2018-04-22 13:10:00,135,109,15
529735,2018-04-22 17:05:00,120,119,22
529736,2018-04-23 15:40:00,144,113,2602
529737,2018-04-23 16:05:00,114,110,2
529740,2018-04-23 16:05:00,142,147,3313
529741,2018-04-23 17:05:00,133,140,13
529738,2018-04-23 17:10:00,108,117,2392
529743,2018-04-23 17:10:00,136,145,4
529742,2018-04-23 17:40:00,135,115,19
529739,2018-04-23 19:10:00,146,119,22
529744,2018-04-23 19:15:00,120,137,2395
529757,2018-04-24 14:10:00,136,145,4
529748,2018-04-24 15:10:00,112,114,5
529753,2018-04-24 15:35:00,142,147,3313
529746,2018-04-24 15:40:00,144,113,2602
529745,2018-04-24 16:05:00,109,143,2681
529747,2018-04-24 16:07:00,111,141,14
529755,2018-04-24 17:05:00,133,140,13
529750,2018-04-24 17:10:00,108,117,2392
529752,2018-04-24 17:15:00,158,118,7
529754,2018-04-24 17:15:00,121,138,2889
529756,2018-04-24 17:40:00,135,115,19
529751,2018-04-24 19:10:00,146,119,22
529759,2018-04-24 19:15:00,120,137,2395
529764,2018-04-25 13:05:00,116,134,31
529749,2018-04-24 20:33:00,116,134,31
529765,2018-04-25 11:10:00,108,117,2392
529772,2018-04-25 11:10:00,136,145,4
529771,2018-04-25 12:10:00,135,115,19
529774,2018-04-25 12:45:00,120,137,2395
529768,2018-04-25 15:35:00,142,147,3313
529761,2018-04-25 15:40:00,144,113,2602
529760,2018-04-25 16:05:00,109,143,2681
529773,2018-04-25 16:05:00,139,110,2
529762,2018-04-25 16:07:00,111,141,14
529763,2018-04-25 16:10:00,112,114,5
529766,2018-04-25 16:35:00,146,119,22
529770,2018-04-25 17:05:00,133,140,13
529767,2018-04-25 17:15:00,158,118,7
529769,2018-04-25 17:15:00,121,138,2889
529776,2018-04-26 09:35:00,144,113,2602
529779,2018-04-26 09:35:00,116,134,31
529775,2018-04-26 10:05:00,109,143,2681
529781,2018-04-26 10:05:00,142,147,3313
529782,2018-04-26 10:15:00,121,138,2889
529783,2018-04-26 15:10:00,136,114,5
529784,2018-04-26 16:05:00,139,110,2
529777,2018-04-26 16:07:00,111,141,14
529780,2018-04-26 17:05:00,158,112,17
529778,2018-04-26 17:15:00,145,118,7
529792,2018-04-27 11:20:00,158,112,17
529785,2018-04-27 16:05:00,109,120,3309
529786,2018-04-27 16:05:00,144,143,2681
529790,2018-04-27 16:05:00,116,110,2
529797,2018-04-27 16:05:00,138,134,31
529799,2018-04-27 16:07:00,140,141,14
529789,2018-04-27 16:10:00,115,146,4169
529796,2018-04-27 16:10:00,136,114,5
529798,2018-04-27 16:10:00,139,111,3
529788,2018-04-27 17:10:00,113,142,3312
